ra,dec,classe,g,i,r,u,z,subclasse,redshift
18.851474,15.487716,GALAXY,22.675047,97.984894,58.15579200000001,7.0611169999999985,138.592209,STARFORMING,0.06793400000000001
19.063518,14.779632999999999,GALAXY,23.858936,78.665199,49.871727,14.771841,96.067635,STARFORMING,0.17961400000000002
18.867643,14.909667,GALAXY,17.603031,76.900475,48.881054,5.793328,107.386406,STARFORMING,0.129
18.868994,15.066818,GALAXY,9.534282,26.422579,18.204367,4.682651,33.763977000000004,STARFORMING,0.060611
18.860301,15.015785999999999,GALAXY,24.820539,113.602112,69.636421,8.747233,158.562881,STARFORMING,0.13208699999999998
18.925989,15.346153,GALAXY,18.642853,89.58422900000002,53.60582700000001,5.513557,125.959206,BROADLINE,0.12043800000000003
19.084507000000002,15.118085,GALAXY,8.896395,39.406246,24.619259,4.360839,53.396709,AGN,0.128769
18.914324,15.245489000000001,GALAXY,21.137764,60.275776,39.837532,9.137164,77.535034,STARFORMING,0.054503
19.00199,15.162372,GALAXY,12.864457000000002,50.944927,30.420168,5.447026,68.869827,STARFORMING,0.055088
233.02496000000002,10.865238,GALAXY,50.940582,115.359024,80.73838,24.944658,129.327332,STARBURST,0.074366
233.35296,10.433991,GALAXY,31.884842,91.80027,62.11298000000001,13.839224,115.949768,STARFORMING,0.114441
233.35043,10.468411999999999,GALAXY,12.631668,56.179016,32.20937,3.5080980000000004,79.332779,STARFORMING,0.079575
233.36667000000003,10.600333000000001,GALAXY,16.423616,58.017326,35.924225,6.995216,73.06942,STARFORMING,0.133211
233.42747000000003,10.334881,GALAXY,42.151436,122.041061,83.08187099999998,18.210993,150.654175,STARFORMING,0.074659
233.44512999999998,10.308453,GALAXY,32.369984,75.112053,54.112049,16.648981,90.902832,STARFORMING,0.04409
233.44432,10.287285,GALAXY,21.009951,63.818584,44.645374,7.678806,79.1903,STARFORMING,0.087291
233.37884,10.321307000000001,GALAXY,18.982691,55.44186,39.148113,7.176705,67.668114,STARFORMING,0.033769
233.06932,10.888502,GALAXY,37.429478,100.413307,69.9664,15.851276,120.403786,STARFORMING,0.074362
233.09892999999997,10.646261,GALAXY,50.015121,104.827103,75.350189,25.710308,112.561699,STARBURST,0.077886
233.16335,10.803442,GALAXY,15.973941,26.865852,20.654739000000006,8.658083,24.766064,STARBURST,0.087511
233.05797,10.654691999999999,GALAXY,10.31125,28.176819,20.224598,4.42277,31.773449,STARBURST,0.22246
233.08756,10.929582,GALAXY,13.172937,40.387093,27.852011,4.216953,48.934158,STARFORMING,0.06351
233.23462999999998,10.656742,GALAXY,14.54964,60.933609,37.741318,4.925975,81.76866899999997,STARFORMING,0.128903
233.0781,10.723559,GALAXY,17.43392,70.22451,45.009392,7.550501,91.806671,STARFORMING,0.151834
233.28278999999998,10.918109,GALAXY,11.913465,20.980562,17.657337,7.832191000000001,22.337551,STARFORMING,0.013479
233.14801,10.806569999999999,GALAXY,32.804203,85.11763,59.546352,14.960063,101.073944,STARFORMING,0.074427
190.01861,30.951306,GALAXY,14.914575,72.328613,46.046585,4.54978,95.279678,STARFORMING,0.20884
190.11471,31.098021999999997,GALAXY,14.938566,58.991962,35.889133,5.854274,77.064041,STARFORMING,0.152386
190.33393999999998,30.121734999999997,GALAXY,145.996033,484.95062300000006,330.951569,45.251175,634.908447,AGN,0.027129
190.21905,30.058166999999997,GALAXY,16.891832,55.274124,37.154617,6.6367020000000005,73.173653,STARFORMING,0.098528
190.30411999999998,30.275578999999997,GALAXY,20.345064,32.242073,27.928568,15.704917000000002,34.932961,STARFORMING,0.023212
190.19108,30.113283000000003,GALAXY,33.060989,81.688583,57.616379,17.644586999999994,94.906387,STARBURST,0.150443
190.3313,30.305903999999998,GALAXY,25.907362,65.746567,46.789772,12.127036,78.868843,STARFORMING,0.06789500000000001
190.58665,29.898543,GALAXY,17.37722,61.204857,40.396957,5.913365,78.441872,STARFORMING,0.139794
190.60361,30.282909000000004,GALAXY,22.866756,59.643391,43.377693,9.275682000000002,70.566277,STARFORMING,0.104275
190.8822,30.468315999999998,GALAXY,44.301102,150.478409,98.448189,14.634161,195.851334,STARFORMING,0.071995
190.76775,30.387231,GALAXY,45.520298,48.67961500000001,48.315662,50.194786,49.26416,STARBURST,0.023933000000000003
190.84731000000002,30.03882,GALAXY,23.783897,78.132317,51.741577,10.052782,99.935768,STARFORMING,0.139102
190.57931000000002,30.905890000000003,GALAXY,75.509354,187.157364,136.561172,46.715488,234.754105,STARBURST,0.028539
190.51192,30.967534000000004,GALAXY,59.955349,146.43277,99.710251,26.835356,162.482803,STARBURST,0.093912
256.03153,19.361086,GALAXY,21.088282,90.24437,54.254181,9.138062,123.21785,STARFORMING,0.155423
256.03269,20.052657,GALAXY,33.658405,99.710823,65.626625,14.971457,122.258949,STARBURST,0.054075
255.92407999999998,19.92342,GALAXY,76.149506,305.028625,190.720886,26.261757,416.879425,STARFORMING,0.054013
256.44789,20.518109,GALAXY,18.53121,52.10416,35.484863,8.57151,63.1562,STARFORMING,0.054859000000000005
256.58077000000003,20.37354,GALAXY,22.035915,84.113174,54.232086,8.118657,111.948158,STARFORMING,0.10246
256.5315,20.281697,GALAXY,18.258209,60.023571,37.8992,7.549047,75.09671,STARFORMING,0.071366
256.62309,20.250163,GALAXY,20.116758,53.592854,36.462833,10.514963,61.819752,STARFORMING,0.080166
256.4838,20.66318,GALAXY,33.217075,75.17469799999998,51.713997,19.448811,79.870323,STARBURST,0.070145
255.91823,19.54335,GALAXY,16.607657999999994,58.490559,36.82460800000001,5.1502930000000005,73.48593100000002,STARFORMING,0.091227
255.91762000000003,19.966588,GALAXY,12.947319,48.554413,31.92823,4.44343,62.69739499999999,STARFORMING,0.12215
255.91406,19.793426999999998,GALAXY,40.49883300000001,67.439774,54.709534,20.359379,70.49514,STARBURST,0.10314
256.21461,20.245549,GALAXY,12.47412,27.160282,20.067209,5.355989,30.263157,STARFORMING,0.065049
172.09139,-1.4959875,GALAXY,0.94487,6.457596,3.518838,0.137099,10.419568,STARFORMING,0.5226689999999999
190.69233,-2.9599554,GALAXY,3.704817,3.99464,4.243869,3.553539,3.895208,STARBURST,0.169464
160.22794,54.808412,GALAXY,41.068424,79.007927,58.09603900000001,23.821375,85.880669,STARBURST,0.092106
160.32485,54.599787,GALAXY,18.687565,35.907604,27.497313,11.96605,41.139217,STARBURST,0.062335
160.6287,54.553318000000004,GALAXY,15.408245999999998,30.654339,23.806227,9.540206,36.267818,STARFORMING,0.054318
160.27764,55.068525,GALAXY,26.345552,52.076591,38.408413,15.533905,58.95153000000001,STARBURST,0.086876
160.45095,54.967073,GALAXY,39.061077,62.781567,52.590118,57.615349,70.576004,STARBURST,0.024962
160.46486000000002,54.763323,GALAXY,29.315641,99.955292,65.64739200000001,10.706722,125.098984,AGN,0.087005
159.07235,54.39188299999999,GALAXY,19.532986,61.574627,41.639767,10.0106,78.417671,STARFORMING,0.135025
159.82296000000002,53.971999,GALAXY,34.440678000000005,93.953079,63.389984,14.462255,114.601158,STARFORMING,0.101641
159.51908,54.139899,GALAXY,14.258454,38.952419,25.585503,6.161499,49.184433,STARFORMING,0.102613
159.81605,53.998158,GALAXY,20.665621,70.346085,43.717194,7.151261999999999,87.643875,STARFORMING,0.101804
159.34771999999998,54.719138,GALAXY,19.496441,34.569019,26.558504,15.158321,36.701645,STARBURST,0.047475
160.04863,54.57314,GALAXY,16.898169,74.835213,44.597534,5.035743,102.304123,STARFORMING,0.128959
159.19153,54.618816,GALAXY,15.892129999999998,31.28105,23.555399,9.618488,32.572514,STARFORMING,0.048054
159.55008,54.565511,GALAXY,6.199161,12.107436,9.666587,5.49286,10.679383,STARFORMING,0.020311000000000003
158.88563,54.844578000000006,GALAXY,19.727598,58.699776,38.853542,9.873164,67.339058,STARFORMING,0.12679300000000002
158.94178,54.69401800000001,GALAXY,33.440872,127.932457,78.128098,18.467461,174.96276899999995,STARFORMING,0.045845
159.18605,55.996210999999995,GALAXY,45.233799,96.138657,68.16655,27.084862,109.729858,STARFORMING,0.068137
159.67604,56.06551700000001,GALAXY,34.995502,57.227386,46.362144,20.321396,60.806278000000006,STARFORMING,0.055679999999999986
17.388118,14.724001000000001,GALAXY,59.052402,157.042862,106.62326000000002,26.905083,191.105026,STARBURST,0.054266
17.950178,15.757864000000001,GALAXY,15.438277,56.835674,37.103676,6.5187620000000015,74.354309,STARFORMING,0.153003
17.699618,15.685234,GALAXY,27.211216,86.098557,57.386082,10.298849,113.138344,STARFORMING,0.043271
17.887664,15.858822,GALAXY,9.567544,21.204355,16.188816,3.560196,24.224464,STARFORMING,0.060454
17.841407,15.707668,GALAXY,13.689827,34.378597,24.771818,5.758227,40.827621,STARFORMING,0.056941999999999986
17.792302,15.759325,GALAXY,10.960134,31.467926,21.588533,4.787562,39.073868,STARFORMING,0.07766100000000001
17.873765,15.564917999999999,GALAXY,42.0005,140.334778,90.138832,15.01645,182.665802,STARFORMING,0.060013
17.726858,15.607607999999999,GALAXY,3.344688,9.608987,6.5454370000000015,1.948534,11.627195,STARBURST,0.197669
17.790553,14.903316,GALAXY,28.210375,86.43399000000002,57.526299,9.822646,109.933044,STARFORMING,0.060466999999999986
18.000799,15.369303,GALAXY,15.634604,41.573227,29.271402,6.523383,49.643707,STARFORMING,0.06008
17.589074,15.023194,GALAXY,30.827318,133.297913,77.500031,10.069389,186.26915,STARFORMING,0.058118
17.761604000000002,15.265721,GALAXY,12.218418,35.652905,23.856846,5.1306400000000005,44.81892,STARFORMING,0.133394
17.827469,14.636244,GALAXY,28.658609,85.277351,56.174187,11.939188,108.314194,STARFORMING,0.059669000000000014
17.656675,15.114057,GALAXY,26.444921,91.084709,57.583447,10.479567,119.723869,STARFORMING,0.06028500000000001
17.619856,14.689976999999999,GALAXY,14.561089,47.290791,30.153215000000007,6.551481,59.002045,STARFORMING,0.142072
17.861231,15.130957,GALAXY,26.039007,80.95989200000002,53.193241,10.10604,102.962677,STARFORMING,0.060904
18.142929000000002,15.790111999999999,GALAXY,17.976126,67.94664,45.21846,5.501819,88.78337900000002,STARFORMING,0.094968
18.158338,15.551045000000002,GALAXY,34.047707,93.77417,65.139137,14.681171,119.297935,STARFORMING,0.042875
18.083819000000002,15.767665,GALAXY,29.081942,120.518669,74.726791,8.426058,162.366455,STARFORMING,0.061068
18.127536,15.733257,GALAXY,13.761876999999998,26.064413,18.174513,9.461631,27.660788,STARBURST,0.056379
18.169819,15.814915,GALAXY,23.755005,90.072426,57.51305,7.741736,119.40918700000002,STARFORMING,0.061805999999999986
18.113882999999998,15.750081,GALAXY,158.879837,672.072632,414.949982,47.966232,949.327637,BROADLINE,0.037857
18.148799,15.721549,GALAXY,25.942173,46.798164,36.79130900000001,17.507482999999993,52.421288,STARBURST,0.037684
18.006693,15.756656,GALAXY,28.862440000000007,96.15258,62.87138,10.286027,122.43968999999998,STARFORMING,0.06038200000000001
191.19116,-2.8609418,GALAXY,1.252131,7.661388,3.215622,1.440151,11.540043,BROADLINE,0.679998
191.10327,-0.41070999,GALAXY,6.020269,39.37339,22.740009,1.619978,56.294518,AGN,0.180141
191.07786000000002,-1.7298113999999998,GALAXY,1.7426099999999998,8.037359,4.417754,1.024326,12.407108,STARFORMING,0.288356
191.38147,-0.54001546,GALAXY,20.054192,29.711609000000006,25.269026,13.944929,34.669731,STARFORMING,0.00530928
225.19554,2.0576253,GALAXY,1.116226,3.4220230000000003,2.393483,0.954379,3.999928,STARFORMING,0.227998
190.27206,-2.0940779999999997,GALAXY,5.275621,29.945272,17.548588,1.614149,40.933296,AGN,0.2177
190.19907,-2.126061,GALAXY,1.207647,8.426477,4.493426,0.575415,13.325182,AGN,0.472785
19.143324,15.180482000000001,GALAXY,10.184122,46.986595,27.773232,4.5143330000000015,69.50106,STARFORMING,0.129046
19.189512,14.986342,GALAXY,22.49299,59.61114499999999,40.712555,11.023689,74.008217,STARFORMING,0.054624
19.347208,14.941351999999998,GALAXY,18.346972,46.458702,32.861641,10.574047,56.225407,STARFORMING,0.102191
19.340562,14.972619,GALAXY,28.325335,112.557693,69.24588,9.996771,160.309784,STARFORMING,0.054112
19.279572,14.827727,GALAXY,25.133307,74.96032,49.924294,10.674805,96.481636,STARFORMING,0.0536
19.138552,14.895885999999999,GALAXY,14.665954,36.029453,25.202621,7.6943990000000015,46.289864,STARFORMING,0.054911
19.218224,15.418519,GALAXY,23.131474,69.67701,46.068611,10.236736,88.327377,STARFORMING,0.055365
19.359014000000002,15.716692000000002,GALAXY,69.277153,283.630707,180.809326,19.643404,383.291809,BROADLINE,0.07678099999999999
19.15144,15.643325,GALAXY,24.649429,53.546612,39.011139,13.356976,61.514091,STARBURST,0.055171000000000005
19.367601,15.523458999999999,GALAXY,21.589613,51.541218,36.451351,11.573416,60.870186,STARBURST,0.132932
19.050641,15.674776000000001,GALAXY,17.010216,64.8862,40.282276,7.096941,87.90728,STARFORMING,0.139507
19.139123,15.733486,GALAXY,30.784605,112.057869,71.000473,11.600959,152.273743,STARFORMING,0.05392
19.595958,15.310611999999999,GALAXY,16.773294,50.89867,32.995971999999995,9.178454,65.098213,STARBURST,0.128925
19.655491,15.157663000000001,GALAXY,29.47942,105.115135,67.51406899999999,13.829034,135.776093,STARFORMING,0.17384000000000002
19.634708,15.075538,GALAXY,18.449049,72.800308,46.025219,7.152626,101.461197,STARFORMING,0.120937
19.488675,14.95185,GALAXY,12.730838,54.321293,32.082958000000005,4.481307,79.38887,STARFORMING,0.093978
24.986891,2.2391601000000003,GALAXY,10.73108,55.571899,34.697544,3.455471,78.87024699999998,BROADLINE,0.16350499999999998
186.13265,-2.6365952999999998,GALAXY,7.293705,19.993147,13.299088,2.962205,23.686312,STARBURST,0.195765
186.12733,-2.5568307,GALAXY,0.955103,6.235322,3.468767,0.4587270000000001,10.52352,STARFORMING,0.382828
162.86813,55.290342,GALAXY,23.700029,38.951633,30.629463,12.718276,42.012691,STARBURST,0.073655
162.68653,55.028878000000006,GALAXY,20.720747,102.401863,63.468834,7.9144830000000015,133.629028,BROADLINE,0.198945
162.83319,55.200161,GALAXY,39.754566,124.54866,82.737587,17.204401,156.646545,STARFORMING,0.07407799999999999
162.53222,55.411885999999996,GALAXY,31.003454,107.613289,70.835625,10.605227,139.818832,AGN,0.073543
162.6202,55.689592000000005,GALAXY,11.12591,41.733746,27.418709000000003,6.197972,55.6189,STARFORMING,0.126646
162.80895,55.344924,GALAXY,16.677673000000002,52.423195,34.725651,8.075104,66.689842,STARFORMING,0.146297
162.51248,54.63836800000001,GALAXY,25.364054,68.181786,47.641186,12.109494,82.580147,STARFORMING,0.108014
162.29498999999998,54.81589399999999,GALAXY,12.981607,21.214344,17.975182,7.703214,24.392221,STARFORMING,0.042283
162.98618000000002,54.736104000000005,GALAXY,17.743917,63.336426,39.407677,7.475211,77.746689,STARFORMING,0.139071
163.04654,54.88131800000001,GALAXY,27.499006,78.109909,51.383446,14.31606,91.479904,STARBURST,0.117654
161.98221999999998,55.290239,GALAXY,27.615398,58.397755,44.821808,16.707247,66.70809200000001,STARFORMING,0.043451
162.06,55.548564,GALAXY,24.560022,82.85147099999998,55.815651,10.244842,101.192787,STARFORMING,0.136166
162.24373,55.571222,GALAXY,22.377728,75.900536,50.163628,8.548645,93.417641,STARFORMING,0.128057
162.34153999999998,55.310123,GALAXY,36.12059,106.597878,73.26313,13.094839,130.66861,STARFORMING,0.12638
162.88446000000002,56.767888,GALAXY,77.559425,238.15409900000003,165.9151,7.072247,301.540527,BROADLINE,0.04642
162.55271000000002,56.482298,GALAXY,42.146854,65.003479,50.864277,26.337265,57.931366,STARBURST,0.115213
161.09579,39.421603000000005,GALAXY,1.512766,10.702804,5.308045,-0.227467,13.838257999999998,BROADLINE,0.598459
160.83736000000002,39.174865000000004,GALAXY,1.891077,2.521951,2.138037,0.835309,2.413507,STARBURST,0.108911
160.67417,39.516721000000004,GALAXY,1.093453,13.181501999999998,6.213003,0.527075,21.618841,AGN,0.391334
160.59923999999998,39.682478,GALAXY,1.147169,7.525836,3.729771,0.185206,10.960895,STARFORMING,0.534446
225.34191,2.8786074,GALAXY,12.049724,71.49646,42.475338,2.462229,101.56971,BROADLINE,0.186396
225.65797999999998,2.9162301,GALAXY,0.818138,9.23121,3.830674,0.457415,14.385844,BROADLINE,0.56714
19.499633,15.530026000000001,GALAXY,39.451031,74.060799,56.358364,29.75407,87.267212,STARBURST,0.038228
19.454304999999998,15.398415,GALAXY,12.209709,26.09897,19.278488,7.210642999999999,30.680431,STARBURST,0.116728
21.831307000000002,13.464225,GALAXY,31.440495,84.023849,54.623241,14.347817,92.762436,STARBURST,0.07368999999999999
22.072303,13.581007000000001,GALAXY,24.18541,78.60749100000002,52.358162,9.212008,99.066704,STARFORMING,0.10299
21.804651999999997,13.602314999999999,GALAXY,2.896529,8.900838,5.942506,0.295822,10.923334,STARFORMING,0.015038
22.197907999999998,13.582460999999999,GALAXY,12.246301,44.816578,28.615131,5.0724480000000005,56.276672,STARFORMING,0.150875
22.276884,13.760832999999998,GALAXY,20.333984,31.382235,26.639711,11.019919,35.858036,STARFORMING,0.021526
22.38159,14.062732999999998,GALAXY,28.18141,103.311569,66.291985,8.143517,133.56819199999998,STARFORMING,0.061514
22.139858,14.396770000000002,GALAXY,17.939562,31.703859,24.955986,12.203592,30.974888,STARBURST,0.182278
22.252363,14.200738000000001,GALAXY,22.523489,100.492516,61.965237,5.703128,131.67785600000002,AGN,0.168463
22.041311999999998,14.228648999999999,GALAXY,13.908413,51.105171,32.818424,5.747502,66.497116,STARFORMING,0.127602
21.42611,13.574993,GALAXY,36.093006,121.184166,80.40065799999998,12.789872,153.077133,STARFORMING,0.061128
21.603565,13.364038,GALAXY,9.473936,49.634079,28.200722,2.44794,71.45558199999998,STARFORMING,0.120258
21.396506,13.208785999999998,GALAXY,18.556335,46.754704,33.611958,8.093205000000001,55.710884,STARFORMING,0.055607
21.261411,13.695425,GALAXY,27.162374,57.591587,42.686546,13.402525,67.133324,STARFORMING,0.061106
21.467485999999997,13.291046,GALAXY,13.365879,39.204685,28.108471,6.781942999999999,48.936554,STARBURST,0.250002
190.42246,30.897284999999997,GALAXY,28.249231,114.576637,70.014977,8.078086,152.43551599999995,STARFORMING,0.099702
190.38357,30.889378000000004,GALAXY,39.23267,135.341003,90.259781,12.282878,172.841049,STARFORMING,0.099329
190.64608,31.108511,GALAXY,11.523837,58.141022,32.169991,3.520563,86.319847,STARFORMING,0.048668
190.47785,30.590071999999996,GALAXY,13.575678,51.235962,33.471916,2.951351,68.840424,AGN,0.103518
190.55921,30.499789,GALAXY,14.059421,47.093681,31.202379,5.9423059999999985,61.237873,STARFORMING,0.138803
190.63111999999998,30.822669,GALAXY,14.351511,41.963112,28.208897,4.356504,52.110397,STARFORMING,0.067699
190.40611,30.910846000000003,GALAXY,12.30748,29.763885,21.515951,5.076215,34.347942,STARFORMING,0.066909
191.10246,30.363616999999998,GALAXY,5.1679260000000005,39.322502,22.377228,1.4361700000000002,52.843998,BROADLINE,0.381113
191.02667,30.128598999999998,GALAXY,19.306051,52.45736700000001,36.1749,7.69031,63.98391700000001,STARFORMING,0.0515
190.80431000000002,31.055618,GALAXY,13.185179000000002,28.378521000000006,22.196716,11.003459,32.51377100000001,STARFORMING,0.024366
190.80793,31.084968,GALAXY,121.746307,403.204865,277.972717,34.734638000000004,517.619324,BROADLINE,0.023366
190.83532,30.577823,GALAXY,69.22699,164.595398,111.30407,44.43647,184.346283,STARFORMING,0.096598
152.33428999999998,38.188581,GALAXY,16.906216,53.095482,36.099293,7.006423,67.007317,STARFORMING,0.139882
152.27972,38.656748,GALAXY,12.478653,44.916527,29.18281,4.833623,58.508198,STARFORMING,0.146312
152.26581000000002,38.353427,GALAXY,47.589657,98.22699,76.21064799999998,28.076647,117.122765,STARFORMING,0.021396
152.3603,38.362790999999994,GALAXY,13.729155,30.19342,22.437052,6.2079559999999985,33.759190000000004,STARFORMING,0.064055
152.04143,38.234937,GALAXY,19.972052,57.333649,37.109779,9.359,68.48638199999999,STARBURST,0.05958400000000001
151.59601999999998,38.085091999999996,GALAXY,23.580608,95.977165,56.546818,8.398396,130.923904,STARFORMING,0.053827
151.75132,37.898084999999995,GALAXY,101.664185,348.027618,227.6492,37.828403,455.280029,STARFORMING,0.052708000000000005
117.44582,35.871055,GALAXY,0.471269,5.706066000000001,2.393269,-0.017894999999999998,9.789324,STARFORMING,0.5399579999999999
118.41038999999999,35.308056,GALAXY,2.212123,3.265488,3.311188,2.2184220000000003,4.268993,STARBURST,0.286113
118.5998,35.782663,GALAXY,1.647512,18.640465,9.498219,0.043046,30.482397,AGN,0.342895
233.59748,10.463576,GALAXY,14.735457,45.675449,31.066357,6.623434,58.902657,STARFORMING,0.116901
233.56649,10.333644,GALAXY,14.281541,50.20612,31.946207,5.462205,65.93766,STARFORMING,0.07447100000000001
233.57456000000002,10.187872,GALAXY,9.105236,47.489941,26.430498,2.195981,68.987175,STARFORMING,0.100705
233.65755,10.282528,GALAXY,56.54764599999999,122.526527,92.270172,34.871319,147.21528600000005,STARBURST,0.033636
233.70758999999998,10.181453999999999,GALAXY,8.131692,16.036585000000002,12.706648,5.275252,18.104105,STARFORMING,0.033851
233.5322,10.301502000000001,GALAXY,9.778934,31.360847,21.483791,3.719149,40.156418,STARFORMING,0.161484
233.55472000000003,10.344563,GALAXY,12.631467,24.972513,19.569218,7.678391,28.934078000000003,STARFORMING,0.033671
233.5599,10.678678,GALAXY,11.738777,30.788904,22.115269,5.11621,36.315304,STARFORMING,0.074347
233.38507,10.878323,GALAXY,8.730297,17.880587,13.802743,5.290076,19.493223,STARFORMING,0.044493
233.38426,10.77238,GALAXY,36.136639,75.040253,57.890697,22.132956,87.434929,STARFORMING,0.035184
233.33737000000002,10.70937,GALAXY,16.311232,60.953613,37.948837,5.848504,79.462769,STARFORMING,0.078951
233.30983999999998,10.721437,GALAXY,21.091005,74.483887,48.888851,7.379488999999999,96.916618,STARFORMING,0.10507
233.37926000000002,10.693565,GALAXY,44.16687,119.762756,86.0737,17.670118,145.860016,STARFORMING,0.044645
233.44917999999998,10.779897,GALAXY,36.368671,97.158173,68.87509200000001,18.108898,118.550209,STARFORMING,0.044599
233.37817,10.64898,GALAXY,7.943813,33.752098,20.577778,2.736051,46.287796,STARFORMING,0.11315
233.33257999999998,10.692169,GALAXY,43.325603,107.39436299999998,72.7528,21.733608,121.785294,STARBURST,0.072753
233.98968,10.117639,GALAXY,16.119654,54.394421,36.462059,5.766932,69.060913,STARFORMING,0.130078
233.92917000000003,10.544245,GALAXY,10.41145,38.67725,25.910236,4.656799,50.501266,STARFORMING,0.140664
233.9801,10.446585,GALAXY,65.040947,115.738281,93.177879,47.57629,132.532547,STARFORMING,0.034959
233.97282,10.310542,GALAXY,31.85858,82.33332800000002,58.93674100000001,15.026027,99.566422,STARFORMING,0.044686
234.0078,10.466571,GALAXY,85.34137,123.346931,105.142792,62.44764300000001,134.271622,STARBURST,0.035545
233.71232,10.296086,GALAXY,39.083519,82.196281,63.16361600000001,23.646488,96.108353,STARFORMING,0.034347
233.67571,10.300151,GALAXY,133.35025,259.79046600000004,192.114944,89.609261,302.980011,STARBURST,0.044449
189.98125,-2.4297912999999998,GALAXY,1.532669,15.649333,7.752986,0.26324699999999995,24.913858,AGN,0.434362
189.946,-2.1080759,GALAXY,1.6392830000000005,3.305137,2.33403,1.20648,5.110448,AGN,0.373204
189.49745,-1.6584021,GALAXY,0.931499,7.300679,4.29287,0.324804,11.172894,AGN,0.416099
233.07407,7.846795200000001,GALAXY,17.457916,47.674286,34.232178000000005,7.585572999999999,59.138145,STARFORMING,0.033602999999999994
232.91575,7.8745107999999995,GALAXY,8.611201,40.415833,25.51944,3.129946,54.197712,STARFORMING,0.178055
232.39491,7.939933,GALAXY,12.401977,24.801594,18.430296,6.929252,27.734695,STARBURST,0.07491
232.44688,7.939470399999999,GALAXY,22.176956,40.118271,30.626879,14.902814,42.448528,STARBURST,0.14160599999999998
232.39847999999998,8.040821099999999,GALAXY,102.573212,334.585693,224.506439,39.209175,439.187531,STARFORMING,0.039915
232.45054,7.9588796,GALAXY,17.716934,57.349537,38.17067,6.054272,74.30524399999999,STARFORMING,0.065076
232.42765,8.2428788,GALAXY,27.668699,55.937214,42.551697,14.474161,64.751968,STARFORMING,0.055137
232.38686,8.407130699999998,GALAXY,22.77951,103.750473,59.51548,7.594717,139.612762,STARFORMING,0.121075
232.67561,7.6650342,GALAXY,21.9216,66.69163499999999,44.495708,9.17247,83.247787,STARFORMING,0.127225
232.70417,7.679998599999999,GALAXY,11.391196,45.180309,28.943796000000006,5.60539,57.872871,STARFORMING,0.186189
232.68357999999998,7.8701087,GALAXY,20.066174,56.261215,38.571564,8.694892999999999,68.966827,STARFORMING,0.044902
232.82071000000002,7.8757807,GALAXY,22.351925,81.615845,50.646904,7.6680990000000016,101.783447,AGN,0.078558
232.11717000000002,7.965205900000001,GALAXY,18.246756,62.379501,41.33099,6.598906,80.879944,STARFORMING,0.073466
232.28383,8.0563636,GALAXY,41.983746,166.83805800000005,102.010193,17.459457,229.574448,AGN,0.040080000000000005
187.07843,27.995726,GALAXY,24.935839,65.572601,47.994919,10.485161,80.176224,STARFORMING,0.050023000000000005
186.96065,27.380688,GALAXY,34.326397,101.760399,71.556259,13.486911,128.042526,STARFORMING,0.025546
24.029770000000003,3.1745978,GALAXY,2.3723650000000003,3.762594,3.102571,2.866869,4.66593,STARBURST,0.200864
24.006745000000002,3.4533602999999995,GALAXY,21.169907,126.032097,71.653008,4.101778,193.961838,BROADLINE,0.132643
172.58386000000002,-1.2379162000000001,GALAXY,1.224713,7.360618,3.851449,0.6545350000000001,11.246106,AGN,0.455494
162.28838000000002,56.621191,GALAXY,30.34223,83.00425,54.091438,13.457202,97.530098,STARBURST,0.07940599999999999
162.39412,56.47045,GALAXY,45.676918,104.334923,74.94950899999998,22.806303,118.126282,STARFORMING,0.073509
162.13487,56.588269,GALAXY,56.374157,88.70513199999998,71.54715,29.844717,89.316071,STARBURST,0.121978
163.00846,56.550428000000004,GALAXY,18.872536,72.58213,47.678482,7.1445539999999985,96.343353,AGN,0.123704
162.33611000000002,56.624128000000006,GALAXY,22.556509,39.958145,31.634497,11.577887,43.292324,STARBURST,0.07948999999999999
161.76185,56.254898,GALAXY,102.65062,351.9487,239.298141,30.867924,460.475128,BROADLINE,0.046046
161.9271,56.313951,GALAXY,48.898273,118.346428,87.63492600000002,19.028824,140.146164,STARFORMING,0.15295599999999998
161.61685,55.777237,GALAXY,15.8989,45.217453000000006,31.451532,4.7933580000000005,57.18605400000001,STARFORMING,0.106921
161.75783,56.306698,GALAXY,23.622828,85.991699,55.683552,6.429313,106.073685,STARFORMING,0.152831
162.04231000000001,56.380412,GALAXY,43.79628,126.485405,85.71270799999998,17.781467000000006,157.171432,STARFORMING,0.072496
161.76924,56.323654000000005,GALAXY,52.613396,109.056938,81.357559,27.062494,127.40139,STARBURST,0.047013
161.81673999999998,55.940527,GALAXY,24.783487,69.722031,48.522648,9.959871,87.083099,STARFORMING,0.075193
161.73606999999998,55.941872,GALAXY,14.477137,39.862663,28.368799,6.104024,49.35585800000001,STARFORMING,0.055496
162.14711,55.744958999999994,GALAXY,33.226936,54.053368000000006,46.144417,24.073553,60.170689,STARFORMING,0.009729046
161.76901999999998,56.34029,GALAXY,40.813171,166.668381,99.343399,14.585367000000002,228.423401,STARFORMING,0.047015
163.3803,56.650369999999995,GALAXY,24.49889,42.188381,31.418459,15.912392,42.690765,STARBURST,0.071377
163.37806,56.695536,GALAXY,2.274227,25.696556,13.545285,0.7415430000000001,38.215893,BROADLINE,0.37972
163.39657,56.742017000000004,GALAXY,18.129007,55.363461,36.488514,8.253630000000001,67.930077,STARFORMING,0.128429
